sample_id,split,scenario_type,difficulty_bucket,subtype,category_bucket,parent_asin
tcsv1_challenge_0019,challenge,intent_override,hard,brand_change,jewelry_tie_pins,B00YRGWW7M
tcsv1_challenge_0020,challenge,boundary,hard,unit_or_size_ambiguity,boys_socks,B07XFB911D
tcsv1_challenge_0021,challenge,boundary,hard,exact_threshold,accessories_hats_caps,B01M0U6G0X
tcsv1_challenge_0022,challenge,boundary,hard,negation_scope,luggage_travel_gear_travel_totes,B0BPC5J9Y1
tcsv1_challenge_0023,challenge,intent_override,hard,brand_change,active_active_sweatshirts,B014WBQGQ4
tcsv1_challenge_0024,challenge,intent_override,hard,brand_change,shapewear_bodysuits,B074SF2P75
tcsv1_challenge_0025,challenge,intent_override,hard,category_or_use_case_change,socks_tights_socks,B074GYW9VR
tcsv1_challenge_0026,challenge,boundary,hard,unit_or_size_ambiguity,men_pants,B017SIZNL2
tcsv1_challenge_0027,challenge,intent_override,hard,category_or_use_case_change,handbags_wallets_top_handle_bags,B07TW9Q3PF
tcsv1_challenge_0028,challenge,boundary,hard,exact_threshold,piercing_jewelry_barbells,B01E72DLQG
tcsv1_challenge_0029,challenge,boundary,hard,unit_or_size_ambiguity,women_lingerie_sets,B08GY1SG1V
tcsv1_challenge_0030,challenge,intent_override,hard,key_attribute_change,sweaters_vests,B08H1MCT4H
tcsv1_challenge_0031,challenge,boundary,hard,hard_soft_conflict,athletic_ballet_dance,B0041IXNOW
tcsv1_challenge_0032,challenge,boundary,hard,hard_soft_conflict,luggage_travel_gear_backpacks,B0711L6QS1
tcsv1_challenge_0033,challenge,boundary,hard,exact_threshold,jackets_vests_casual_jackets,B073CB8JRQ
tcsv1_challenge_0034,challenge,boundary,hard,exact_threshold,dresses_work,B09MCR1XY9
tcsv1_challenge_0035,challenge,boundary,hard,exact_threshold,jewelry_accessories_loose_gemstones,B09JNNVSKH
tcsv1_challenge_0036,challenge,boundary,hard,exact_threshold,tops_tees_tanks_camis,B06Y57QDGS
tcsv1_challenge_0037,challenge,intent_override,hard,budget_change,underwear_undershirts,B0C3BQHYZD
tcsv1_challenge_0038,challenge,boundary,hard,unit_or_size_ambiguity,piercing_jewelry_tapers,B077MH5MPH
tcsv1_challenge_0039,challenge,boundary,hard,hard_soft_conflict,shoes_jewelry_shop_by_designer,B00HNFWAI0
tcsv1_challenge_0040,challenge,boundary,hard,unit_or_size_ambiguity,healthcare_uniforms_healthcare_uniforms,B00XRBNJ7K
tcsv1_challenge_0041,challenge,intent_override,hard,category_or_use_case_change,garters_garter_belts_garter_belts,B08PFYPG89
tcsv1_challenge_0042,challenge,boundary,hard,hard_soft_conflict,sweaters_pullovers,B0992TJDHD
tcsv1_challenge_0043,challenge,intent_override,hard,category_or_use_case_change,rain_anoraks_trench_coats,B07XFNHJXD
tcsv1_challenge_0044,challenge,intent_override,hard,brand_change,shoes_boots,B099LR22B2
tcsv1_challenge_0045,challenge,intent_override,hard,budget_change,men_pants,B09WF99MS3
tcsv1_challenge_0046,challenge,boundary,hard,exact_threshold,women_shoes,B098TJ6PXQ
tcsv1_challenge_0047,challenge,intent_override,hard,category_or_use_case_change,wedding_engagement_wedding_bands,B09X514NPJ
tcsv1_challenge_0048,challenge,intent_override,hard,budget_change,suits_sport_coats_vests,B07Z4WGJM1
tcsv1_challenge_0049,challenge,intent_override,hard,key_attribute_change,suits_sport_coats_vests,B07JYL6GWQ
tcsv1_challenge_0050,challenge,boundary,hard,unit_or_size_ambiguity,athletic_running,B07CKHRH65
tcsv1_challenge_0051,challenge,boundary,hard,negation_scope,travel_accessories_travel_wallets,B07C11YMCQ
tcsv1_challenge_0052,challenge,boundary,hard,exact_threshold,clothing_sets_skirt_sets,B07YG7Y47R
tcsv1_challenge_0053,challenge,intent_override,hard,key_attribute_change,women_sleepwear_robes_sets,B08BC79L81
tcsv1_challenge_0054,challenge,intent_override,hard,key_attribute_change,women_socks_hosiery,B01CU25ON8
tcsv1_challenge_0055,challenge,boundary,hard,negation_scope,jewelry_anklets,B0BGLMMWZG
tcsv1_challenge_0056,challenge,intent_override,hard,category_or_use_case_change,swim_tankinis,B0BJZLR9H8
tcsv1_challenge_0057,challenge,intent_override,hard,budget_change,underwear_sports_bras,B07CJZLT5V
tcsv1_challenge_0058,challenge,boundary,hard,hard_soft_conflict,bracelets_bangle,B07V8K8WB7
tcsv1_challenge_0059,challenge,intent_override,hard,brand_change,clothing_sets_pant_sets,B095NQ98GY
tcsv1_challenge_0060,challenge,intent_override,hard,budget_change,accessories_keychains,B073FKJFN1
tcsv1_challenge_0061,challenge,boundary,hard,hard_soft_conflict,tees_blouses_polos,B00DDY0PQO
tcsv1_challenge_0062,challenge,intent_override,hard,category_or_use_case_change,boots_chukka,B09GJ2HY2Q
tcsv1_challenge_0063,challenge,intent_override,hard,key_attribute_change,shoe_jewelry_watch_accessories,B0053AJR2Y
tcsv1_challenge_0064,challenge,boundary,hard,exact_threshold,bikinis_tops,B088C21VCW
tcsv1_challenge_0065,challenge,intent_override,hard,budget_change,girls_shirts,B010S11XZ6
tcsv1_challenge_0066,challenge,boundary,hard,exact_threshold,girls_costumes,B09C3653BQ
tcsv1_challenge_0067,challenge,intent_override,hard,brand_change,jackets_vests_casual_jackets,B09L14R281
tcsv1_challenge_0068,challenge,boundary,hard,negation_scope,jewelry_bracelets,B07MYNZKV7
tcsv1_challenge_0069,challenge,intent_override,hard,budget_change,hats_caps_headbands,B0711SQ718
tcsv1_challenge_0070,challenge,intent_override,hard,budget_change,fashion_chelsea,B01NB16PV7
tcsv1_challenge_0071,challenge,intent_override,hard,budget_change,shoes_jewelry_plain_gold_jewelry,B001LN1C8E
tcsv1_challenge_0072,challenge,intent_override,hard,key_attribute_change,women_handbags_wallets,B0855JBQJ2
tcsv1_challenge_0073,challenge,boundary,hard,hard_soft_conflict,tops_tees,B08MVLB5JL
tcsv1_challenge_0074,challenge,boundary,hard,unit_or_size_ambiguity,shoes_jewelry_tees_tops_for_college_under_25,B0851W2W5F
tcsv1_challenge_0075,challenge,intent_override,hard,category_or_use_case_change,handbags_wallets_crossbody_bags,B08ZDDRPZP
tcsv1_challenge_0076,challenge,intent_override,hard,budget_change,women_jeans,B01BNZQT28
tcsv1_challenge_0077,challenge,boundary,hard,hard_soft_conflict,skirts_night_out,B01LBLZR6I
tcsv1_challenge_0078,challenge,intent_override,hard,budget_change,shoe_care_accessories_shoe_decoration_charms,B0C4JDZW39
tcsv1_challenge_0079,challenge,boundary,hard,unit_or_size_ambiguity,sport_specific_clothing_equestrian_sports,B07ZRYZBWH
tcsv1_challenge_0080,challenge,boundary,hard,negation_scope,sleep_lounge_sets,B00UXYWSJO
tcsv1_challenge_0081,challenge,boundary,hard,hard_soft_conflict,handbags_wallets_satchels,B09LC9THXP
tcsv1_challenge_0082,challenge,intent_override,hard,budget_change,dresses_wedding_dresses,B0BRKFGXWG
tcsv1_challenge_0083,challenge,intent_override,hard,budget_change,fashion_western,B077131H59
tcsv1_challenge_0084,challenge,intent_override,hard,category_or_use_case_change,jewelry_wedding_rings,B01741ADE0
tcsv1_challenge_0085,challenge,boundary,hard,hard_soft_conflict,active_active_shorts,B07QGCK3VX
tcsv1_challenge_0086,challenge,intent_override,hard,category_or_use_case_change,hats_caps_berets,B079H62GR4
tcsv1_challenge_0087,challenge,boundary,hard,exact_threshold,charm_bracelets_snake,B01HC4HR4I
tcsv1_challenge_0088,challenge,intent_override,hard,budget_change,jewelry_pendants,B078HKJJSF
tcsv1_challenge_0089,challenge,boundary,hard,negation_scope,shoes_fashion_sneakers,B09QHLXG2F
tcsv1_challenge_0090,challenge,boundary,hard,hard_soft_conflict,shoes_jewelry_under_30,B07WLQ2VTK
tcsv1_challenge_0091,challenge,intent_override,hard,key_attribute_change,charms_bead,B08XY8K7B2
tcsv1_challenge_0092,challenge,intent_override,hard,budget_change,shoe_care_accessories_shoe_horns_boot_jacks,B09X97TRH1
tcsv1_challenge_0093,challenge,intent_override,hard,key_attribute_change,military_accessories,B0855P24Q5
tcsv1_challenge_0094,challenge,boundary,hard,negation_scope,hats_caps_skullies_beanies,B09JMTFRB6
tcsv1_challenge_0095,challenge,boundary,hard,unit_or_size_ambiguity,sport_specific_clothing_softball,B07TW837L7
tcsv1_challenge_0096,challenge,intent_override,hard,category_or_use_case_change,handbags_wallets_wristlets,B0B931NB4D
tcsv1_challenge_0097,challenge,boundary,hard,negation_scope,charms_italian_style,B07BYY9NWD
tcsv1_challenge_0098,challenge,boundary,hard,negation_scope,active_active_dresses,B08TH784SD
tcsv1_challenge_0099,challenge,intent_override,hard,key_attribute_change,necklaces_pendant_necklaces,B09WZW54TY
tcsv1_challenge_0100,challenge,boundary,hard,unit_or_size_ambiguity,girls_leggings,B015WSE028
tcsv1_challenge_0101,challenge,boundary,hard,negation_scope,piercing_jewelry_studs,B004KT7VHW
tcsv1_challenge_0102,challenge,boundary,hard,negation_scope,swim_trunks,B07SM5N7R3
tcsv1_challenge_0103,challenge,intent_override,hard,category_or_use_case_change,outdoor_work_hiking_trekking,B0171961H8
tcsv1_challenge_0104,challenge,intent_override,hard,category_or_use_case_change,boots_over_the_knee,B00J5V4BTG
tcsv1_challenge_0105,challenge,boundary,hard,unit_or_size_ambiguity,jewelry_earrings,B009OKDRPW
tcsv1_challenge_0106,challenge,intent_override,hard,budget_change,women_pants_capris,B07JJBRRX5
tcsv1_challenge_0107,challenge,boundary,hard,hard_soft_conflict,luggage_travel_gear_waist_packs,B0BNM3QY91
tcsv1_challenge_0108,challenge,intent_override,hard,key_attribute_change,yoga_women,B07HMTLN3T
tcsv1_challenge_0109,challenge,boundary,hard,negation_scope,athletic_sport_sandals_slides,B0BLB5175C
tcsv1_challenge_0110,challenge,intent_override,hard,category_or_use_case_change,boys_overalls,B000WMNBPC
tcsv1_challenge_0111,challenge,boundary,hard,negation_scope,men_socks,B09GXHG7DM
tcsv1_challenge_0112,challenge,boundary,hard,negation_scope,outdoor_work_snow_cold_weather,B09X33WKPR
tcsv1_challenge_0113,challenge,intent_override,hard,key_attribute_change,earrings_hoop,B07DNGXWW2
tcsv1_challenge_0114,challenge,intent_override,hard,brand_change,pendants_coins_pendants_only,B07DVD821F
tcsv1_challenge_0115,challenge,boundary,hard,negation_scope,cold_weather_mittens,B07Z5QPW42
tcsv1_challenge_0116,challenge,boundary,hard,unit_or_size_ambiguity,lingerie_baby_dolls_chemises,B07C9RT8RX
tcsv1_challenge_0117,challenge,boundary,hard,exact_threshold,earrings_drop_dangle,B07C9RYJ8K
tcsv1_challenge_0118,challenge,boundary,hard,negation_scope,watch_accessories_cabinets_cases,B07ZCD3RBP
tcsv1_challenge_0119,challenge,boundary,hard,hard_soft_conflict,socks_hosiery_leg_warmers,B00B5RARNW
tcsv1_challenge_0120,challenge,boundary,hard,unit_or_size_ambiguity,boots_over_the_knee,B0B4BMSFM9
tcsv1_challenge_0121,challenge,intent_override,hard,brand_change,wedding_engagement_eternity_rings,B01LWYBHY7
tcsv1_challenge_0122,challenge,boundary,hard,unit_or_size_ambiguity,accessories_sunglasses_eyewear,B07PC2FP9T
tcsv1_challenge_0123,challenge,boundary,hard,negation_scope,jewelry_brooches_pins,B01I0JWLBI
tcsv1_challenge_0124,challenge,intent_override,hard,brand_change,slips_half_slips,B000VCF32C
tcsv1_challenge_0125,challenge,boundary,hard,negation_scope,props_weapons_armor,B09FJGFPMG
tcsv1_challenge_0126,challenge,intent_override,hard,key_attribute_change,swimwear_test_men_s_swimwear,B01N9SXJHU
tcsv1_challenge_0127,challenge,intent_override,hard,key_attribute_change,men_socks,B07H3DQPJF
tcsv1_challenge_0128,challenge,boundary,hard,unit_or_size_ambiguity,women_skirts,B00M10RGFE
tcsv1_challenge_0129,challenge,intent_override,hard,budget_change,novelty_boys,B07F9X1ZLC
tcsv1_challenge_0130,challenge,boundary,hard,hard_soft_conflict,shoes_jewelry_25_off_shopbop_east_dane,B00DYPZ0O4
tcsv1_challenge_0131,challenge,boundary,hard,exact_threshold,women_hoodies,B082W2G5XW
tcsv1_challenge_0132,challenge,boundary,hard,hard_soft_conflict,g_strings_thongs_tangas,B01LSYTA4S
tcsv1_challenge_0133,challenge,boundary,hard,unit_or_size_ambiguity,lingerie_panties,B07NTTLCYJ
tcsv1_challenge_0134,challenge,intent_override,hard,key_attribute_change,jewelry_bracelets,B07BTZ84SG
tcsv1_challenge_0135,challenge,intent_override,hard,brand_change,hats_caps_newsboy_caps,B08BNXH8NK
tcsv1_challenge_0136,challenge,boundary,hard,hard_soft_conflict,swim_briefs,B07D282CQP
tcsv1_challenge_0137,challenge,boundary,hard,unit_or_size_ambiguity,maternity_tops_tees,B07RY6N4H2
tcsv1_challenge_0138,challenge,boundary,hard,hard_soft_conflict,necklaces_pendant_necklaces,B084HFPNKS
tcsv1_challenge_0139,challenge,boundary,hard,negation_scope,hats_caps_cold_weather_headbands,B07Z4QRBV6
tcsv1_challenge_0140,challenge,boundary,hard,unit_or_size_ambiguity,jewelry_boxes_organizers_jewelry_armoires,B07D7P21F5
tcsv1_challenge_0141,challenge,intent_override,hard,key_attribute_change,boots_chukka,B0C5XXR63H
tcsv1_challenge_0142,challenge,intent_override,hard,category_or_use_case_change,suiting_blazers_blazers,B0B428P9LB
tcsv1_challenge_0143,challenge,boundary,hard,unit_or_size_ambiguity,shoes_jewelry_boys,B09J163WLR
tcsv1_challenge_0144,challenge,intent_override,hard,budget_change,jackets_vests_fur_faux_fur,B09KZZBN8J
tcsv1_challenge_0145,challenge,intent_override,hard,brand_change,jackets_vests_active_performance,B01H2J0MU4
tcsv1_challenge_0146,challenge,boundary,hard,negation_scope,shoes_jewelry_novelty_more,B00WYWJITG
tcsv1_challenge_0147,challenge,boundary,hard,hard_soft_conflict,outdoor_snow_boots,B07G59FDTZ
tcsv1_challenge_0148,challenge,intent_override,hard,brand_change,sets_active_tracksuits,B08ZJGCCWC
tcsv1_challenge_0149,challenge,intent_override,hard,key_attribute_change,sweaters_pullover,B07P19L9TV
tcsv1_challenge_0150,challenge,boundary,hard,hard_soft_conflict,rings_bands,B096SYGV4Y
tcsv1_challenge_0151,challenge,intent_override,hard,key_attribute_change,gloves_mittens_cold_weather_gloves,B07GXLDHLQ
tcsv1_challenge_0152,challenge,intent_override,hard,brand_change,women_costumes,B07TDRW1PG
tcsv1_challenge_0153,challenge,boundary,hard,exact_threshold,tees_blouses_t_shirts,B01JB18MGW
tcsv1_challenge_0154,challenge,intent_override,hard,budget_change,underwear_briefs,B00B8N90LI
tcsv1_challenge_0155,challenge,boundary,hard,exact_threshold,handbag_accessories_handbag_organizers,B093HLD2WS
tcsv1_challenge_0156,challenge,boundary,hard,exact_threshold,accessories_suspenders,B07XBZCXYJ
tcsv1_challenge_0157,challenge,intent_override,hard,key_attribute_change,jiu_jitsu_sets,B09JHNV73J
tcsv1_challenge_0158,challenge,boundary,hard,negation_scope,swim_rash_guard_shirts,B08P71427V
tcsv1_challenge_0159,challenge,intent_override,hard,brand_change,clothing_sets_skirt_sets,B0BRSNT13P
tcsv1_challenge_0160,challenge,boundary,hard,exact_threshold,shorts_trunks_trunks,B08T6YGV6P
tcsv1_challenge_0161,challenge,boundary,hard,unit_or_size_ambiguity,rings_stacking,B08MFRXR8J
tcsv1_challenge_0162,challenge,intent_override,hard,category_or_use_case_change,accessories_keyrings_keychains,B07JLP1GN2
tcsv1_challenge_0163,challenge,intent_override,hard,budget_change,jackets_vests_leather_faux_leather,B00QAXY5SE
tcsv1_challenge_0164,challenge,intent_override,hard,brand_change,jiu_jitsu_sets,B0925J8HNF
tcsv1_challenge_0165,challenge,boundary,hard,hard_soft_conflict,hats_caps_visors,B09K4LK5BD
tcsv1_challenge_0166,challenge,boundary,hard,exact_threshold,athletic_fitness_cross_training,B0C62M6QKY
tcsv1_challenge_0167,challenge,intent_override,hard,brand_change,women_sweatshirts,B07F5L1SF9
tcsv1_challenge_0168,challenge,boundary,hard,negation_scope,school_uniforms_tops,B071VNVBZQ
tcsv1_challenge_0169,challenge,boundary,hard,unit_or_size_ambiguity,shoe_treatments_polishes_shoe_polishes,B01HN0M2AU
tcsv1_challenge_0170,challenge,boundary,hard,exact_threshold,accessories_bra_extenders,B07TCYT5HQ
tcsv1_challenge_0171,challenge,intent_override,hard,budget_change,skirts_casual,B00W4961M6
tcsv1_challenge_0172,challenge,boundary,hard,unit_or_size_ambiguity,sleepwear_robes_robes,B01H7KIECQ
tcsv1_challenge_0173,challenge,intent_override,hard,category_or_use_case_change,shoes_flats,B01MPYEUX5
tcsv1_challenge_0174,challenge,boundary,hard,negation_scope,accessories_belts,B087YWYT2V
tcsv1_challenge_0175,challenge,intent_override,hard,brand_change,lingerie_camisoles_tanks,B07BHGBCMX
tcsv1_challenge_0176,challenge,intent_override,hard,category_or_use_case_change,girls_leotards,B0BRQCYVVC
tcsv1_challenge_0177,challenge,intent_override,hard,key_attribute_change,accessories_fashion_scarves,B07JJPJWNX
tcsv1_challenge_0178,challenge,intent_override,hard,brand_change,tees_blouses_tunics,B09MYRC2QY
tcsv1_challenge_0179,challenge,intent_override,hard,budget_change,snow_rainwear_snow_suits,B08JLF51K2
tcsv1_challenge_0180,challenge,intent_override,hard,brand_change,accessories_hats_caps,B0BVZLLM1R
tcsv1_challenge_0181,challenge,intent_override,hard,category_or_use_case_change,socks_calf_socks,B09QLSRN7K
tcsv1_challenge_0182,challenge,boundary,hard,exact_threshold,bikinis_sets,B0C8MGQZLY
tcsv1_challenge_0183,challenge,boundary,hard,exact_threshold,gloves_mittens_cold_weather_gloves,B07YD5XP77
tcsv1_challenge_0184,challenge,boundary,hard,hard_soft_conflict,shoes_jewelry_mfn_only,B00M7ER72Q
tcsv1_challenge_0185,challenge,intent_override,hard,category_or_use_case_change,shoes_jewelry_clearance,B008P89M12
tcsv1_challenge_0186,challenge,intent_override,hard,key_attribute_change,girls_pants,B07L56DF86
tcsv1_challenge_0187,challenge,intent_override,hard,category_or_use_case_change,active_active_hoodies,B0BX6YN226
tcsv1_challenge_0188,challenge,intent_override,hard,brand_change,charm_bracelets_snake,B071VD7DWP
tcsv1_challenge_0189,challenge,intent_override,hard,budget_change,jewelry_rings,B010OW99KA
tcsv1_challenge_0190,challenge,boundary,hard,hard_soft_conflict,men_sleep_lounge,B001UHN2BQ
tcsv1_challenge_0191,challenge,intent_override,hard,key_attribute_change,men_jackets,B00VBPMMV8
tcsv1_challenge_0192,challenge,boundary,hard,exact_threshold,shoes_flats,B0B6FPCHY8
tcsv1_challenge_0193,challenge,intent_override,hard,brand_change,bras_everyday_bras,B07K61GP31
tcsv1_challenge_0194,challenge,boundary,hard,unit_or_size_ambiguity,lingerie_bustiers_corsets,B003Z9ZZX0
tcsv1_challenge_0195,challenge,boundary,hard,hard_soft_conflict,panties_hipsters,B07JK5M5GB
tcsv1_challenge_0196,challenge,intent_override,hard,category_or_use_case_change,hats_caps_skullies_beanies,B071RKS116
tcsv1_challenge_0197,challenge,boundary,hard,hard_soft_conflict,baby_boys_bodysuits,B07L8JLN1X
tcsv1_challenge_0198,challenge,intent_override,hard,brand_change,shoe_care_accessories_shoe_boot_trees,B07TJB12LL
tcsv1_challenge_0199,challenge,intent_override,hard,key_attribute_change,shoes_jewelry_test_color,B0963J9QJR
tcsv1_challenge_0200,challenge,boundary,hard,exact_threshold,pants_casual,B09Y1GY781
